6.1  -5.4497   -1.28027
6.12  -5.6538   -1.22449
6.14  -5.85007   -1.18792
6.16  -6.03835   -1.17046
6.18  -6.21746   -1.17246
6.2  -6.38485   -1.19419
6.22  -6.53643   -1.23495
6.24  -6.66694   -1.29151
6.26  -6.77199   -1.35656
6.28  -6.85231   -1.41877
6.3  -6.91814   -1.46833
6.32  -6.98619   -1.50644
6.34  -7.06771   -1.54834
6.36  -7.15953   -1.61474
6.38  -7.24457   -1.72175
6.4  -7.29573   -1.87513
6.42  -7.27938   -2.06441
6.44  -7.16466   -2.25464
6.46  -6.94545   -2.38503
6.48  -6.66396   -2.3939
6.5  -6.40035   -2.26369
6.52  -6.22194   -2.0357
6.54  -6.14777   -1.77406
6.56  -6.15926   -1.52629
6.58  -6.22702   -1.31375
6.6  -6.3264   -1.14013
6.62  -6.44098   -1.00129
6.64  -6.56111   -0.890948
6.66  -6.68151   -0.803149
6.68  -6.79949   -0.732978
6.7  -6.91386   -0.676629
6.72  -7.02424   -0.631223
